pk_cid,recency,ingesta,frequency,monetary_value,r_quartile,f_quartile,m_quartile,i_quartile,RFMScore,region_code,salary,age,gender,unidades_vendidas_total,em_acount,debit_card
1375901,500,485,17,880.0,4,1,1,1,411,28.0,44912.58,31.0,1.0,2.0,1.0,1.0
1387178,443,426,15,880.0,4,1,1,1,411,28.0,166604.94,38.0,1.0,2.0,1.0,1.0
1378783,485,454,16,880.0,4,1,1,1,411,28.0,113652.32033026773,45.0,1.0,2.0,1.0,1.0
1396113,385,365,13,880.0,4,1,1,1,411,28.0,113652.32033026773,25.0,2.0,3.0,1.0,1.0
1380579,477,454,16,880.0,4,1,1,1,411,28.0,64573.05,34.0,2.0,2.0,1.0,1.0
1375038,504,485,17,880.0,4,1,1,1,411,28.0,113652.32033026773,55.0,2.0,3.0,0.0,0.0
1376214,499,454,16,880.0,4,1,1,1,411,8.0,141139.56,38.0,1.0,2.0,1.0,1.0
1399693,361,334,12,880.0,4,1,1,1,411,45.0,113652.32033026773,27.0,1.0,3.0,0.0,0.5
1386548,445,426,15,870.0,4,1,1,1,411,28.0,39190.14,36.0,1.0,2.0,1.0,1.0
1386401,448,426,15,870.0,4,1,1,1,411,28.0,134970.99,35.0,2.0,2.0,1.0,1.0
1376273,498,485,17,870.0,4,1,1,1,411,46.0,76136.88,43.0,2.0,2.0,1.0,1.0
1379562,347,334,12,870.0,4,1,1,1,411,2.0,59659.68000000001,30.0,2.0,2.0,0.0,1.0
1387885,438,426,15,870.0,4,1,1,1,411,28.0,113652.32033026773,52.0,2.0,2.0,1.0,0.0
1386275,449,426,15,870.0,4,1,1,1,411,15.0,72093.33,20.0,2.0,2.0,0.0,1.0
1406071,319,304,11,870.0,4,1,1,2,411,41.0,39712.98,30.0,2.0,4.0,0.0,1.0
1390132,424,426,15,870.0,4,1,1,1,411,7.0,178304.63999999996,42.0,2.0,2.0,1.0,1.0
1387322,442,426,15,870.0,4,1,1,1,411,23.0,79817.1,36.0,2.0,2.0,1.0,1.0
1379904,479,454,16,870.0,4,1,1,1,411,28.0,113652.32033026773,31.0,1.0,2.0,0.0,0.0
1390209,423,426,15,870.0,4,1,1,1,411,28.0,103353.72,35.0,2.0,4.0,0.0,0.0
1386742,445,426,15,870.0,4,1,1,1,411,14.0,93790.62,33.0,1.0,2.0,1.0,1.0
1406380,318,304,11,870.0,4,1,1,2,411,46.0,154030.47,33.0,2.0,2.0,0.0,1.0
1386801,445,426,15,870.0,4,1,1,1,411,15.0,65565.66,32.0,1.0,2.0,1.0,1.0
1386810,445,426,15,870.0,4,1,1,1,411,1.0,113652.32033026773,36.0,1.0,2.0,1.0,1.0
574212,416,395,14,870.0,4,1,1,1,411,28.0,125884.92,38.0,1.0,2.5,1.0,1.0
1387972,438,426,15,870.0,4,1,1,1,411,40.0,98719.08,40.0,2.0,2.0,1.0,1.0
1394903,393,365,13,870.0,4,1,1,1,411,28.0,565937.88,48.0,2.0,3.0,1.0,0.0
1386908,444,426,15,870.0,4,1,1,1,411,11.0,90520.71,61.0,2.0,2.0,1.0,1.0
1387192,443,426,15,870.0,4,1,1,1,411,28.0,189375.57,30.0,2.0,2.0,1.0,1.0
1406465,317,304,11,870.0,4,1,1,2,411,28.0,113652.32033026773,40.0,2.0,2.0,0.0,1.0
1387035,444,426,15,870.0,4,1,1,1,411,33.0,122116.47,25.0,1.0,2.0,1.0,1.0
1406467,317,304,11,870.0,4,1,1,2,411,8.0,113652.32033026773,42.0,1.0,3.0,0.0,1.0
1384090,459,426,15,870.0,4,1,1,1,411,10.0,65925.42,29.0,1.0,2.0,1.0,1.0
1404238,330,304,11,870.0,4,1,1,2,411,8.0,47884.2,41.0,1.0,2.0,1.0,1.0
1375823,500,485,16,870.0,4,1,1,1,411,8.0,150413.09999999998,49.0,1.0,2.0,1.0,1.0
1387977,438,426,15,870.0,4,1,1,1,411,11.0,34628.94,34.0,1.0,2.0,1.0,1.0
1399040,367,334,12,870.0,4,1,1,1,411,48.0,113652.32033026773,55.0,2.0,3.0,0.5,1.0
1389736,428,395,14,870.0,4,1,1,1,411,23.0,60104.67,61.0,1.0,3.0,1.0,0.0
1388886,431,426,15,870.0,4,1,1,1,411,8.0,113652.32033026773,26.0,1.0,2.0,1.0,1.0
1385254,455,426,15,870.0,4,1,1,1,411,2.0,113652.32033026773,49.0,1.0,1.0,0.0,0.0
1388967,431,426,15,870.0,4,1,1,1,411,28.0,73916.91,28.0,1.0,2.0,1.0,1.0
1385207,455,426,15,870.0,4,1,1,1,411,46.0,47467.59,34.0,2.0,2.0,1.0,1.0
1409873,311,304,11,870.0,4,1,1,2,411,46.0,64290.93000000001,35.0,2.0,3.0,0.0,0.0
1389113,431,426,15,870.0,4,1,1,1,411,35.0,113652.32033026773,49.0,2.0,1.0,1.0,0.0
1388622,434,426,15,870.0,4,1,1,1,411,3.0,46117.47,32.0,1.0,2.0,1.0,1.0
1393807,399,395,14,870.0,4,1,1,1,411,41.0,65575.70999999999,35.0,1.0,2.0,1.0,1.0
779124,486,426,15,870.0,4,1,1,1,411,28.0,113652.32033026773,44.0,2.0,2.0,1.0,1.0
1405642,322,304,11,870.0,4,1,1,2,411,20.0,113652.32033026773,29.0,1.0,1.0,1.0,0.0
1402651,340,334,12,870.0,4,1,1,1,411,39.0,321530.76,55.0,1.0,2.0,1.0,1.0
1375855,500,426,15,870.0,4,1,1,1,411,8.0,113652.32033026773,52.0,2.0,2.0,1.0,1.0
1389355,429,426,15,870.0,4,1,1,1,411,41.0,86454.12,37.0,1.0,2.0,1.0,1.0
1385469,452,426,15,870.0,4,1,1,1,411,11.0,67918.86,34.0,2.0,2.0,1.0,1.0
1388577,435,426,15,870.0,4,1,1,1,411,47.0,68969.54999999999,34.0,2.0,2.0,1.0,1.0
510289,437,426,15,870.0,4,1,1,1,411,28.0,297701.16000000003,63.0,1.0,2.0,1.0,1.0
1385881,451,426,15,870.0,4,1,1,1,411,41.0,127445.91,47.0,1.0,2.0,1.0,1.0
1386130,449,426,15,870.0,4,1,1,1,411,15.0,113652.32033026773,33.0,2.0,2.0,1.0,1.0
1374039,508,454,16,870.0,4,1,1,1,411,23.0,36695.67,31.5,2.0,2.0,1.0,1.0
1388139,437,426,15,870.0,4,1,1,1,411,36.0,97905.3,49.0,2.0,2.0,1.0,1.0
1385975,450,426,15,870.0,4,1,1,1,411,38.0,113652.32033026773,51.0,2.0,2.0,1.0,1.0
1385937,450,426,15,870.0,4,1,1,1,411,28.0,51273.63,43.0,1.0,2.0,1.0,1.0
1374208,508,485,17,870.0,4,1,1,1,411,17.0,54557.97,48.0,1.0,3.0,0.0,0.0
1401323,351,304,11,870.0,4,1,1,2,411,17.0,60433.5,26.0,2.0,2.0,1.0,1.0
1385571,452,426,15,870.0,4,1,1,1,411,28.0,297208.35,51.0,2.0,2.0,1.0,1.0
1388279,436,426,15,870.0,4,1,1,1,411,28.0,44728.38,82.0,2.0,2.0,1.0,0.0
1395443,388,365,13,870.0,4,1,1,1,411,35.0,120848.22,47.0,1.0,2.0,1.0,1.0
1380239,478,454,16,870.0,4,1,1,1,411,28.0,244621.08,46.0,1.0,2.0,1.0,1.0
1389919,424,426,15,870.0,4,1,1,1,411,28.0,232773.75,32.0,1.0,2.0,1.0,0.0
1385796,451,426,15,870.0,4,1,1,1,411,3.0,55037.81999999999,30.0,1.0,2.0,0.0,1.0
1385766,451,426,15,870.0,4,1,1,1,411,36.0,113416.59,51.0,1.0,2.0,1.0,1.0
751921,434,426,15,870.0,4,1,1,1,411,28.0,93155.22,43.0,1.0,2.0,1.0,1.0
1387034,444,426,15,870.0,4,1,1,1,411,47.0,52151.16,34.0,2.0,2.0,1.0,1.0
1384071,459,426,15,870.0,4,1,1,1,411,47.0,68961.81,42.0,2.0,2.0,1.0,1.0
1232044,331,304,11,870.0,4,1,1,2,411,8.0,138321.36000000002,48.0,2.0,3.0,1.0,1.0
1383983,459,426,15,870.0,4,1,1,1,411,6.0,113652.32033026773,36.0,1.0,3.0,0.0,0.0
1382943,466,454,16,870.0,4,1,1,1,411,24.0,204033.12,36.0,2.0,2.0,1.0,1.0
1382931,466,454,15,870.0,4,1,1,1,411,15.0,113652.32033026773,29.0,2.0,2.0,0.0,1.0
1381486,473,454,16,870.0,4,1,1,1,411,45.0,65979.27,56.0,2.0,3.0,0.0,0.0
1381283,473,454,16,870.0,4,1,1,1,411,3.0,113652.32033026773,41.0,2.0,2.0,1.0,1.0
1400234,359,334,12,870.0,4,1,1,1,411,28.0,104704.98,36.0,1.0,2.0,0.0,1.0
1383308,464,426,15,870.0,4,1,1,1,411,28.0,131554.56,65.0,1.0,2.0,1.0,1.0
1401925,345,334,12,870.0,4,1,1,1,411,47.0,25608.69,33.0,2.0,2.0,0.0,1.0
1345908,463,426,15,870.0,4,1,1,1,411,28.0,403064.79,60.0,1.0,2.0,1.0,1.0
1397141,379,334,12,870.0,4,1,1,1,411,33.0,86818.41,31.5,1.0,3.0,0.0,0.0
1417746,305,304,11,870.0,4,1,1,2,411,39.0,86943.56999999999,28.0,2.0,4.0,0.0,1.0
1400145,360,334,12,870.0,4,1,1,1,411,28.0,273269.76,46.5,2.0,3.0,1.0,1.0
1382851,466,426,15,870.0,4,1,1,1,411,30.0,71603.81999999999,62.0,1.0,2.0,1.0,1.0
1390929,416,395,14,870.0,4,1,1,1,411,38.0,52949.4,39.0,2.0,2.0,1.0,1.0
1383729,462,426,15,870.0,4,1,1,1,411,11.0,70643.88,35.0,2.0,2.0,1.0,1.0
1405093,324,304,11,870.0,4,1,1,2,411,23.0,113652.32033026773,30.0,1.0,2.0,1.0,1.0
1404953,325,304,11,870.0,4,1,1,2,411,46.0,42349.11,29.0,2.0,3.0,0.0,1.0
1383258,464,426,15,870.0,4,1,1,1,411,46.0,77521.53,40.0,2.0,2.0,1.0,1.0
1405069,324,304,11,870.0,4,1,1,2,411,28.0,191071.17,62.0,1.0,3.0,1.0,0.0
1377488,492,395,14,870.0,4,1,1,1,411,28.0,115339.08,48.0,1.0,3.0,0.0,0.0
1402993,338,334,12,870.0,4,1,1,1,411,46.0,113652.32033026773,28.0,2.0,3.0,0.0,0.0
1397483,375,365,13,870.0,4,1,1,1,411,46.0,80052.0,34.0,2.0,3.0,1.0,1.0
1381974,471,454,16,870.0,4,1,1,1,411,26.0,74423.37,52.0,2.0,2.0,1.0,1.0
1393623,400,395,14,860.0,4,1,1,1,411,10.0,42752.79,40.0,1.0,2.0,1.0,1.0
1392972,403,395,14,860.0,4,1,1,1,411,6.0,102342.18,31.5,2.0,2.0,1.0,1.0
1393681,400,395,14,860.0,4,1,1,1,411,28.0,98107.32,76.0,1.0,2.0,1.0,1.0
1393643,400,395,14,860.0,4,1,1,1,411,33.0,99657.9,51.0,1.0,2.0,1.0,1.0
1392086,410,395,14,860.0,4,1,1,1,411,28.0,87978.15,41.0,2.0,2.0,1.0,0.0
1389294,430,395,14,860.0,4,1,1,1,411,28.0,93671.91,36.0,1.0,2.0,1.0,1.0
1385074,455,426,15,860.0,4,1,1,1,411,31.0,113652.32033026773,41.0,2.0,2.0,1.0,1.0
1402469,342,334,12,860.0,4,1,1,1,411,6.0,62851.53,42.0,2.0,3.0,1.0,1.0
1389228,430,395,14,860.0,4,1,1,1,411,28.0,122222.16,46.0,2.0,2.0,1.0,1.0
1393706,400,395,14,860.0,4,1,1,1,411,8.0,113652.32033026773,34.0,1.0,2.0,1.0,1.0
1404161,330,304,11,860.0,4,1,1,2,411,28.0,170364.48,48.0,1.0,3.0,0.0,0.0
1385026,456,426,15,860.0,4,1,1,1,411,33.0,127110.03,31.0,2.0,3.0,0.0,0.0
1390893,416,395,14,860.0,4,1,1,1,411,8.0,459056.04,33.0,2.0,2.0,1.0,1.0
1393590,401,395,14,860.0,4,1,1,1,411,28.0,126566.01,40.5,1.0,2.0,1.0,1.0
1392132,409,395,14,860.0,4,1,1,1,411,28.0,876424.3800000001,29.0,2.0,2.0,1.0,1.0
1378503,486,454,16,860.0,4,1,1,1,411,28.0,52746.27,28.0,1.0,2.0,1.0,1.0
1393337,402,395,14,860.0,4,1,1,1,411,46.0,63136.74000000001,39.0,2.0,2.0,1.0,1.0
1392189,409,395,14,860.0,4,1,1,1,411,8.0,101929.53,28.0,2.0,2.0,1.0,1.0
1378532,486,485,17,860.0,4,1,1,1,411,32.0,113652.32033026773,40.0,2.0,2.0,0.0,1.0
1390781,417,395,14,860.0,4,1,1,1,411,46.0,60382.5,45.0,1.0,2.0,1.0,1.0
1396434,382,365,13,860.0,4,1,1,1,411,47.0,59063.4,34.0,2.0,2.0,1.0,1.0
1390808,417,395,14,860.0,4,1,1,1,411,28.0,254207.49,30.0,2.0,2.0,1.0,1.0
1401705,347,334,12,860.0,4,1,1,1,411,1.0,113652.32033026773,28.0,2.0,3.0,0.0,0.0
1392486,408,395,14,860.0,4,1,1,1,411,50.0,94276.8,60.0,1.0,2.0,1.0,1.0
1411282,310,304,11,860.0,4,1,1,2,411,47.0,116504.82,35.0,1.0,2.0,1.0,1.0
1392112,409,395,14,860.0,4,1,1,1,411,28.0,227267.49,62.0,1.0,2.0,1.0,1.0
1392510,407,395,14,860.0,4,1,1,1,411,46.0,42932.61,42.0,2.0,2.0,1.0,1.0
1376967,494,485,17,860.0,4,1,1,1,411,28.0,223262.67,58.0,1.0,2.0,1.0,0.0
1403296,337,334,12,860.0,4,1,1,1,411,3.0,77732.58,34.0,2.0,2.0,0.0,1.0
1397318,378,334,12,860.0,4,1,1,1,411,6.0,63203.34,45.0,2.0,3.0,0.0,0.0
1389520,429,395,14,860.0,4,1,1,1,411,36.0,111469.17,37.0,1.0,2.0,1.0,1.0
1394587,394,395,14,860.0,4,1,1,1,411,46.0,71064.09,48.0,2.0,2.0,1.0,1.0
1393569,401,395,14,860.0,4,1,1,1,411,12.0,56218.02,34.0,1.0,2.0,1.0,1.0
1391060,416,395,14,860.0,4,1,1,1,411,6.0,72606.6,33.5,2.0,2.0,1.0,1.0
1394504,395,395,14,860.0,4,1,1,1,411,35.0,146070.87,29.0,1.0,2.0,1.0,1.0
1393738,400,395,14,860.0,4,1,1,1,411,28.0,71614.17,37.0,2.0,2.0,1.0,1.0
1418679,305,304,11,860.0,4,1,1,2,411,28.0,165006.87,28.0,1.0,3.0,0.0,0.0
1407819,315,304,11,860.0,4,1,1,2,411,28.0,174631.62,48.0,1.0,3.0,1.0,0.0
428397,413,395,14,860.0,4,1,1,1,411,28.0,302126.88,39.5,1.0,2.0,1.0,1.0
1376190,499,485,17,860.0,4,1,1,1,411,4.0,76764.54000000001,58.0,1.0,2.0,1.0,1.0
1374047,508,485,17,860.0,4,1,1,1,411,28.0,252925.89,63.0,1.0,3.0,1.0,0.0
1380312,478,454,16,860.0,4,1,1,1,411,41.0,51250.2,29.5,1.0,3.0,0.0,0.0
1391426,414,395,14,860.0,4,1,1,1,411,8.0,92314.11,37.0,2.0,2.0,1.0,1.0
1394066,396,395,14,860.0,4,1,1,1,411,41.0,123958.11000000002,34.0,1.0,2.0,1.0,1.0
1401302,351,334,12,860.0,4,1,1,1,411,28.0,65229.56999999999,55.5,1.0,3.0,0.0,1.0
1374846,505,454,16,860.0,4,1,1,1,411,28.0,111148.86000000002,48.0,2.0,3.0,0.0,0.0
1392888,404,395,14,860.0,4,1,1,1,411,8.0,90496.5,54.0,2.0,2.0,1.0,1.0
490581,403,395,14,860.0,4,1,1,1,411,8.0,74371.44,49.0,2.0,2.0,1.0,1.0
1394137,396,365,13,860.0,4,1,1,1,411,28.0,43789.05,22.0,1.0,2.0,1.0,1.0
1381526,473,454,16,860.0,4,1,1,1,411,30.0,72172.26,40.0,2.0,2.0,1.0,1.0
1375348,501,485,17,860.0,4,1,1,1,411,33.0,113652.32033026773,46.0,2.0,3.0,1.0,0.0
1391634,413,395,14,860.0,4,1,1,1,411,31.0,113652.32033026773,41.0,2.0,2.0,1.0,1.0
723164,490,485,17,860.0,4,1,1,1,411,28.0,174180.36000000002,51.0,1.0,2.0,0.0,0.0
1379261,483,454,16,860.0,4,1,1,1,411,29.0,58710.48,41.0,1.0,2.0,1.0,1.0
1391612,413,395,14,860.0,4,1,1,1,411,35.0,85329.93000000001,52.0,2.0,2.0,1.0,1.0
1388605,434,395,14,860.0,4,1,1,1,411,14.0,48862.29,20.0,1.0,2.0,1.0,1.0
1394009,396,395,14,860.0,4,1,1,1,411,46.0,88248.99,28.0,2.0,2.0,1.0,1.0
1394331,395,395,14,860.0,4,1,1,1,411,31.0,113652.32033026773,36.0,2.0,2.0,1.0,1.0
1393989,396,395,14,860.0,4,1,1,1,411,45.0,107643.45,25.0,1.0,2.0,1.0,1.0
1393802,399,395,14,860.0,4,1,1,1,411,28.0,113652.32033026773,62.0,2.0,2.0,1.0,1.0
1404991,325,304,11,860.0,4,1,1,2,411,8.0,35863.86,36.0,1.0,2.0,1.0,1.0
1387792,438,395,14,860.0,4,1,1,1,411,18.0,79093.92,32.5,1.0,2.0,1.0,1.0
1386449,448,426,15,860.0,4,1,1,1,411,28.0,92674.56,32.0,1.0,2.0,0.0,1.0
1389871,427,395,14,860.0,4,1,1,1,411,28.0,110410.11000000002,33.0,1.0,2.0,1.0,1.0
1385156,455,395,14,860.0,4,1,1,1,411,28.0,90964.83,32.0,2.0,2.0,1.0,1.0
404481,414,395,14,860.0,4,1,1,1,411,28.0,431140.59,57.0,2.0,2.0,1.0,1.0
1387849,438,395,14,860.0,4,1,1,1,411,39.0,90886.74,30.0,1.0,2.0,1.0,1.0
1399095,366,334,12,860.0,4,1,1,1,411,30.0,113652.32033026773,28.0,2.0,2.0,0.5,1.0
1383281,464,454,16,860.0,4,1,1,1,411,8.0,114188.88,28.0,1.0,3.0,0.0,0.0
1391188,415,395,14,860.0,4,1,1,1,411,35.0,83414.1,48.0,1.0,2.0,1.0,1.0
1387877,438,426,15,860.0,4,1,1,1,411,17.0,239504.22000000003,33.0,1.0,2.0,1.0,1.0
1392599,407,395,14,860.0,4,1,1,1,411,15.0,40097.16,41.0,1.0,2.0,1.0,1.0
1392808,406,395,14,860.0,4,1,1,1,411,6.0,59062.8,34.0,2.0,2.0,1.0,1.0
411975,417,395,14,860.0,4,1,1,1,411,19.0,44342.7,48.0,2.0,2.0,1.0,1.0
1391302,415,395,14,860.0,4,1,1,1,411,3.0,70019.73,42.0,2.0,2.0,1.0,1.0
1393979,396,395,14,860.0,4,1,1,1,411,29.0,96099.27,35.0,2.0,2.0,1.0,1.0
1389831,427,395,14,860.0,4,1,1,1,411,28.0,120762.48,53.0,1.0,2.0,1.0,1.0
1394209,396,395,14,860.0,4,1,1,1,411,15.0,67088.31,73.0,1.0,2.0,1.0,1.0
1375661,501,485,17,860.0,4,1,1,1,411,46.0,85208.81999999999,64.0,2.0,3.0,1.0,0.0
1401087,352,334,12,860.0,4,1,1,1,411,28.0,51576.27,67.0,1.0,2.0,1.0,1.0
1390521,421,395,14,860.0,4,1,1,1,411,4.0,57624.12,30.0,2.0,2.0,1.0,1.0
1390136,424,395,14,860.0,4,1,1,1,411,48.0,113652.32033026773,46.0,1.0,2.0,1.0,1.0
854939,422,395,14,860.0,4,1,1,1,411,41.0,122076.69,41.0,1.0,2.0,1.0,1.0
1390243,423,395,14,860.0,4,1,1,1,411,29.0,54152.31,37.0,2.0,2.0,1.0,1.0
1393124,403,395,14,860.0,4,1,1,1,411,28.0,134291.63999999998,57.0,1.0,2.0,1.0,1.0
1393202,402,395,14,860.0,4,1,1,1,411,11.0,41842.77,35.0,1.0,2.0,1.0,1.0
1393166,403,395,14,860.0,4,1,1,1,411,8.0,222025.14,49.0,2.0,2.0,1.0,1.0
1390488,422,395,14,860.0,4,1,1,1,411,28.0,110052.06,40.0,1.0,3.0,1.0,1.0
1394735,394,395,14,860.0,4,1,1,1,411,46.0,69583.89,31.0,2.0,2.0,1.0,1.0
1392376,408,395,14,860.0,4,1,1,1,411,28.0,57450.60000000001,38.5,1.0,2.0,1.0,1.0
1401771,346,304,11,860.0,4,1,1,2,411,28.0,137406.0,36.0,1.0,5.0,1.0,1.0
1392423,408,395,14,860.0,4,1,1,1,411,34.0,130588.38,35.0,2.0,2.0,1.0,1.0
1390068,424,395,14,860.0,4,1,1,1,411,46.0,93951.78,29.5,2.0,2.0,1.0,1.0
1390076,424,395,14,860.0,4,1,1,1,411,41.0,43664.31,34.0,1.0,2.0,1.0,1.0
1399090,366,365,13,850.0,4,1,1,1,411,28.0,104438.58,30.0,2.0,2.0,1.0,1.0
1395978,386,365,13,850.0,4,1,1,1,411,12.0,66817.23,37.0,1.0,2.0,1.0,1.0
1392587,407,365,13,850.0,4,1,1,1,411,36.0,113652.32033026773,45.0,2.0,2.0,1.0,1.0
1419723,304,304,11,850.0,4,1,1,2,411,28.0,76073.22,45.0,1.0,3.0,0.0,0.0
1397388,375,365,13,850.0,4,1,1,1,411,46.0,113652.32033026773,47.0,1.0,2.0,1.0,1.0
1395930,386,365,13,850.0,4,1,1,1,411,8.0,257625.03,60.0,2.0,2.0,1.0,1.0
1397436,375,365,13,850.0,4,1,1,1,411,35.0,104167.08,37.0,2.0,2.0,1.0,1.0
1404542,328,304,11,850.0,4,1,1,2,411,28.0,66976.79999999999,37.0,1.0,3.0,0.0,0.0
1393911,399,365,13,850.0,4,1,1,1,411,28.0,294288.81,35.0,1.0,2.0,1.0,1.0
1394812,394,365,13,850.0,4,1,1,1,411,43.0,77005.04999999999,40.0,1.0,2.0,1.0,1.0
1395152,389,365,13,850.0,4,1,1,1,411,3.0,57459.69,40.0,1.0,2.0,1.0,1.0
1397473,375,365,13,850.0,4,1,1,1,411,18.0,62578.02,28.0,2.0,2.0,1.0,1.0
1393921,399,365,13,850.0,4,1,1,1,411,28.0,144838.83000000002,59.0,2.0,2.0,1.0,1.0
1395169,389,365,13,850.0,4,1,1,1,411,28.0,69576.36,35.0,2.0,2.0,1.0,1.0
1387836,438,365,13,850.0,4,1,1,1,411,46.0,34278.60000000001,31.0,2.0,2.0,1.0,1.0
1390571,421,395,14,850.0,4,1,1,1,411,8.0,74455.92,56.0,2.0,2.0,1.0,1.0
1396009,386,365,13,850.0,4,1,1,1,411,1.0,113652.32033026773,31.0,1.0,2.0,1.0,1.0
1398810,368,365,13,850.0,4,1,1,1,411,41.0,87943.23,57.0,2.0,2.0,1.0,1.0
1397265,378,365,13,850.0,4,1,1,1,411,35.0,43631.34,52.0,1.0,2.0,0.0,0.0
1396101,385,365,13,850.0,4,1,1,1,411,14.0,30976.56,34.0,2.0,2.0,1.0,1.0
1394575,394,365,13,850.0,4,1,1,1,411,11.0,47038.47,42.0,2.0,2.0,1.0,1.0
1398652,368,365,13,850.0,4,1,1,1,411,6.0,52501.47,34.0,1.0,2.0,1.0,1.0
1394560,395,365,13,850.0,4,1,1,1,411,38.0,67227.24,57.0,2.0,3.0,0.0,0.0
1393283,402,365,13,850.0,4,1,1,1,411,28.0,133614.66,43.0,1.0,2.0,1.0,1.0
1381297,473,454,16,850.0,4,1,1,1,411,17.0,34858.14,34.0,1.0,3.0,0.0,0.0
1384436,458,454,16,850.0,4,1,1,1,411,28.0,165713.25,44.5,2.0,2.0,1.0,1.0
1389227,430,426,15,850.0,4,1,1,1,411,51.0,135481.32,36.0,2.0,2.0,1.0,1.0
1395055,389,365,13,850.0,4,1,1,1,411,18.0,67335.81,32.0,1.0,2.0,0.0,1.0
1394545,395,365,13,850.0,4,1,1,1,411,7.0,74592.15,46.0,1.0,2.0,1.0,1.0
1396051,386,365,13,850.0,4,1,1,1,411,3.0,25197.81,29.0,1.0,2.0,1.0,1.0
1392870,405,365,13,850.0,4,1,1,1,411,26.0,113652.32033026773,67.0,2.0,2.0,1.0,1.0
1397362,375,365,13,850.0,4,1,1,1,411,30.0,63053.04,33.0,2.0,2.0,1.0,1.0
1352342,465,426,15,850.0,4,1,1,1,411,45.0,60536.34,41.0,1.0,3.0,0.0,0.0
1385129,455,426,15,850.0,4,1,1,1,411,41.0,42274.02,33.0,1.0,2.0,1.0,1.0
1398005,373,365,13,850.0,4,1,1,1,411,28.0,144036.45,30.0,2.0,2.0,1.0,1.0
1396976,380,365,13,850.0,4,1,1,1,411,12.0,145982.07,38.0,1.0,2.0,1.0,1.0
1396015,386,365,13,850.0,4,1,1,1,411,41.0,13941.15,35.0,2.0,2.0,1.0,1.0
1396011,386,365,13,850.0,4,1,1,1,411,8.0,110903.34,34.0,2.0,2.0,1.0,1.0
1398814,368,365,13,850.0,4,1,1,1,411,18.0,62746.65,47.0,2.0,2.0,1.0,1.0
1396500,382,365,13,850.0,4,1,1,1,411,8.0,204835.68,28.0,2.0,2.0,1.0,1.0
1395739,387,365,13,850.0,4,1,1,1,411,33.0,56135.37,49.0,2.0,2.0,1.0,1.0
1397484,375,365,13,850.0,4,1,1,1,411,3.0,95125.44,31.0,2.0,2.0,1.0,1.0
1395181,389,365,13,850.0,4,1,1,1,411,24.0,37248.33,49.0,1.0,2.0,1.0,1.0
1396726,381,365,13,850.0,4,1,1,1,411,28.0,101137.17,38.0,2.0,2.0,1.0,1.0
1396848,380,365,13,850.0,4,1,1,1,411,28.0,157409.88,41.0,2.0,2.0,1.0,1.0
1375302,501,485,17,850.0,4,1,1,1,411,8.0,57037.08,32.0,1.0,2.0,0.0,0.0
1395510,388,365,13,850.0,4,1,1,1,411,23.0,56661.84,20.0,2.0,2.0,1.0,1.0
1395508,388,365,13,850.0,4,1,1,1,411,28.0,45710.85000000001,33.0,1.0,3.0,0.0,1.0
1388420,436,426,15,850.0,4,1,1,1,411,28.0,128342.31,59.0,2.0,3.0,0.0,0.0
1395499,388,365,13,850.0,4,1,1,1,411,48.0,113652.32033026773,50.0,2.0,2.0,1.0,1.0
1396824,380,365,13,850.0,4,1,1,1,411,28.0,58302.78,22.0,1.0,2.0,1.0,1.0
1390284,423,365,13,850.0,4,1,1,1,411,7.0,250240.2,60.0,2.0,2.0,1.0,1.0
1395489,388,365,13,850.0,4,1,1,1,411,28.0,85399.31999999999,34.0,1.0,2.0,1.0,1.0
1385756,451,426,15,850.0,4,1,1,1,411,28.0,46783.59,38.0,1.0,2.0,1.0,1.0
1395470,388,365,13,850.0,4,1,1,1,411,8.0,113652.32033026773,64.0,2.0,2.0,1.0,1.0
1397684,374,365,13,850.0,4,1,1,1,411,12.0,22047.57,63.0,2.0,2.0,1.0,1.0
1397591,375,365,13,850.0,4,1,1,1,411,46.0,76759.62,28.0,1.0,2.0,1.0,1.0
1397900,373,365,13,850.0,4,1,1,1,411,24.0,56940.78,40.0,2.0,2.0,1.0,0.0
1397710,374,365,13,850.0,4,1,1,1,411,28.0,103892.37,31.0,2.0,2.0,1.0,1.0
1377122,493,485,17,850.0,4,1,1,1,411,28.0,93410.94,31.0,1.0,2.0,1.0,0.0
1399464,364,365,13,850.0,4,1,1,1,411,3.0,113652.32033026773,33.0,1.0,2.0,1.0,1.0
1385808,451,426,15,850.0,4,1,1,1,411,12.0,113652.32033026773,29.0,2.0,3.0,0.0,0.0
1397756,374,365,13,850.0,4,1,1,1,411,28.0,125134.44,42.0,2.0,2.0,1.0,1.0
1397767,374,365,13,850.0,4,1,1,1,411,28.0,98176.8,30.0,2.0,2.0,1.0,1.0
1397816,374,365,13,850.0,4,1,1,1,411,28.0,197265.78,27.0,2.0,2.0,1.0,1.0
1395373,388,365,13,850.0,4,1,1,1,411,50.0,113438.46,57.0,1.0,2.0,1.0,1.0
1394182,396,365,13,850.0,4,1,1,1,411,28.0,95346.0,28.0,2.0,2.0,1.0,1.0
1379184,483,395,14,850.0,4,1,1,1,411,18.0,58172.46,47.0,1.0,2.0,1.0,1.0
1394769,394,365,13,850.0,4,1,1,1,411,50.0,82249.77,28.0,2.0,2.0,1.0,1.0
